Csapat;Ev;Brand;Sorozat;KartyaSzam;Kartya;Megvan
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Base;TRUE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Silver;TRUE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Chice Blue Yellow and Green;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Tiger Stripe;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Fast Break;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Green;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Hyper;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Pink Ice;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Purple Wave;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Red Ice;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Red White and Blue;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Ruby Wave;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Red /299;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Blue /199;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Fast Break Blue /175;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Purple Ice / 149;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Fast Break Red / 125;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Blue Ice / 99;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Choice Red / 88;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Fast Break Purple / 75;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Fast Break Pink / 50;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Orange / 49;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Pink Pulsar / 42;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Purple Pulsar / 35;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Green Pulsar / 25;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Mojo / 25;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Fast Break Bronze / 20;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Gold / 10;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Choice Green / 8 ;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Blue Shimmer / 7;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Light Blue Shimmer /7;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Red Shimmer /7;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Black Gold /5;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Fast Break Neon Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm;123;Choice Nebula /1;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Panini Prizm Emergent;21;Base;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Panini Prizm Emergent;21;Silver;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Panini Prizm Emergent;21;Green;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Freshman Phenoms;5;Base;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Freshman Phenoms;5;Silver;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Freshman Phenoms;5;Green;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Sensational Swatches;73;Base;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Sensational Swatches;73;Prime /10;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Fast Break Rookie AU ;21;Base;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Fast Break Rookie AU ;21;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Fast Break Rookie AU ;21;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Sensational Signatures;81;Base;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Sensational Signatures;81;Choice;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Sensational Signatures;81;Mojo /25;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Sensational Signatures;81;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Sensational Signatures;81;Choice Green / 8;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Sensational Signatures;81;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Mosaic;33;Base;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Mosaic;33;Blue;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Mosaic;33;Green;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Mosaic;33;Red;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Mosaic;33;Orange /99;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Mosaic;33;Purple /49;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Mosaic;33;Camo /25;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Mosaic;33;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Mosaic;33;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Mosaic AU;10;Base;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Mosaic AU;10;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Mosaic AU;10;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Prizm;Prizm Mosaic AU;10;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Panini Spectra;96;Silver;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Panini Spectra;96;White Sparkle;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Panini Spectra;96;Base /175;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Panini Spectra;96;Red / 99;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Panini Spectra;96;Blue Neon /75;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Panini Spectra;96;Green Neon /49;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Panini Spectra;96;Pink Neon /25;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Panini Spectra;96;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Panini Spectra;96;Flash /9;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Panini Spectra;96;Wave /9;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Panini Spectra;96;Neon Orange /5;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Panini Spectra;96;Nebula /1;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Rookie Jersey AU;121;Base /299;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Rookie Jersey AU;121;Blue Neon /99;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Rookie Jersey AU;121;Green Neon /49;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Rookie Jersey AU;121;Pink Neon /25;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Rookie Jersey AU;121;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Rookie Jersey AU;121;Neon Orange /5;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Rookie Jersey AU;121;Nebula /1;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Next Era;7;Base /99;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Next Era;7;Blue Neon /60;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Next Era;7;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Next Era;7;Neon Orange /5;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Next Era;7;Nebula /1;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Rising Stars Signatures;;/75;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Rising Stars Signatures;;Blue Neon /60;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Rising Stars Signatures;;Green Neon /49;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Rising Stars Signatures;;Pink Neon /25;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Rising Stars Signatures;;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Rising Stars Signatures;;Neon Orange /5;FALSE
Utah Jazz;2018 - 2019;Panini Spectra;Rising Stars Signatures;;Nebula /1;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Rookie;76;Base;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Rookie Threads;21AM;L1 /199;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Rookie Threads;21AM;L2 /149;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Rookie Threads;21AM;L3 /75;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Rookie Threads;21AM;L4 /10;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Rookie Threads;21AM;L5 /1;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Draft Day Ink;21DDI;L1 /125;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Draft Day Ink;21DDI;L2 /25;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Draft Day Ink;21DDI;L3 /10;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Draft Day Ink;21DDI;L4 /5;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Draft Day Ink;21DDI;L5 /1;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Limitless Signatures;27;L1 /99;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Limitless Signatures;27;L2 /25;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Limitless Signatures;27;L3 /10;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Limitless Signatures;27;L4 /5;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Limitless Signatures;27;L5 /1;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Rookie Autograph ;21RA;L1 /125;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Rookie Autograph ;21RA;L2 /25;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Rookie Autograph ;21RA;L3 /10;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Rookie Autograph ;21RA;L4 /5;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Rookie Autograph ;21RA;L5 /1;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Tools of the Trade;21TT;L1 /149;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Tools of the Trade;21TT;L2 /25;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Tools of the Trade;21TT;L3 /10;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Tools of the Trade;21TT;L4 /5;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Tools of the Trade;21TT;L5 /1;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Tools of the Trade Four Swatch Signatures;21FS;L1 /99;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Tools of the Trade Four Swatch Signatures;21FS;L2 /25;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Tools of the Trade Four Swatch Signatures;21FS;L3 /10;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Tools of the Trade Four Swatch Signatures;21FS;L4 /5;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Tools of the Trade Four Swatch Signatures;21FS;L5 /1;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Tools of the Trade Six Swatch Signatures ;21SS;L1 /49;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Tools of the Trade Six Swatch Signatures ;21SS;L2 /25;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Tools of the Trade Six Swatch Signatures ;21SS;L3 /10;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Tools of the Trade Six Swatch Signatures ;21SS;L4 /5;FALSE
Utah Jazz;2018 - 2019;Panini Absolute;Absolute Memorabilia Tools of the Trade Six Swatch Signatures ;21SS;L5 /1;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Rookies I;120;Base;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Rookies I;120;International;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Court King Rookies II;164;Base;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Court King Rookies II;164;International;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Court King Rookies III;170;Base;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Court King Rookies III;170;International;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Court King Rookies IV;223;Base;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Court King Rookies IV;223;International;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Fresh Paint;5;Base /99;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Fresh Paint;5;Jade;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Fresh Paint;5;Ruby /49;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Fresh Paint;5;Sapphire /25;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Fresh Paint;5;Masterpiece /1;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Acetate Rookies;16;;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Emerging Artists;17;Base;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Emerging Artists;17;Ruby /99;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Emerging Artists;17;Sapphire /25;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Emerging Artists;17;Masterpiece /1;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Rookie Portraits;2;Base /199;TRUE
Utah Jazz;2018 - 2019;Panini Court King;Rookie Portraits;2;Ruby /99;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Rookie Portraits;2;Jade /35;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Rookie Portraits;2;Sapphire /25;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Rookie Portraits;2;Masterpiece /1;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Heir Apparent;8;;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Heir Apparent;8;Jade;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Heir Apparent;8;Ruby /49;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Heir Apparent;8;Sapphire /25;FALSE
Utah Jazz;2018 - 2019;Panini Court King;Heir Apparent;8;Masterpiece /1;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Certified;5;Base;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Certified;5;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Certified;5;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Certified;5;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Certified;New Generation;21NG;Base /149;FALSE
Utah Jazz;2018 - 2019;Panini Certified;New Generation;21NG;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Certified;New Generation;21NG;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Certified;New Generation;21NG;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Certified; Rookie;171;Base;TRUE
Utah Jazz;2018 - 2019;Panini Certified; Rookie;171;Mirror;FALSE
Utah Jazz;2018 - 2019;Panini Certified; Rookie;171;Red /299;FALSE
Utah Jazz;2018 - 2019;Panini Certified; Rookie;171;Blue /199;FALSE
Utah Jazz;2018 - 2019;Panini Certified; Rookie;171;Orange /99;FALSE
Utah Jazz;2018 - 2019;Panini Certified; Rookie;171;Purple /49;FALSE
Utah Jazz;2018 - 2019;Panini Certified; Rookie;171;Gold  /10;FALSE
Utah Jazz;2018 - 2019;Panini Certified; Rookie;171;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Certified; Rookie;171;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Potential;21;Base;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Potential;21;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Potential;21;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Potential;21;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Certified; Future;20;Base;FALSE
Utah Jazz;2018 - 2019;Panini Certified; Future;20;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Certified; Future;20;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Certified; Future;20;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Freshman Fabric Signatures;21;Base /149;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Freshman Fabric Signatures;21;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Freshman Fabric Signatures;21;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Freshman Fabric Signatures;21;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Fabric of the Game Rookie;21FGR;Base /149;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Fabric of the Game Rookie;21FGR;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Fabric of the Game Rookie;21FGR;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Fabric of the Game Rookie;21FGR;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Rookie Roll Call;1;Base;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Rookie Roll Call;1;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Rookie Roll Call;1;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Certified;Rookie Roll Call;1;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Base;TRUE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Blue;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Purple;TRUE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Purple Winter;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Red Backs;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Teal Explosion;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Winter;TRUE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Yellow;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Premium Box /199;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Silver /199;TRUE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Green /99;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Blue Checkreboard /75;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Red /49;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Teal /49;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Artist Proof /25;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Orange /25;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Orange Explosion /25;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Red Checkerboard /15;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Hoops;247;Artist Proof /1;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;We Got Next;21WGN;Base;TRUE
Utah Jazz;2018 - 2019;Panini Hoops;We Got Next;21WGN;Artist Proof /25;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;We Got Next;21WGN;Artist Proof Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Rise N Shine;21RS;Base;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Rise N Shine;21RS;Winter;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Rise N Shine;21RS;Prime /25;FALSE
Utah Jazz;2018 - 2019;Panini Hoops;Great Significance;99;;FALSE
